stormdate,Unnamed: 0,event_id,efscale,windspeed,injuries,deaths,lat,lon,office,dt_valid,inScanTime,valid_sites,radar_path
2023-04-20 00:30:00,130780,Cole-Goldsby,2.0,127,0.0,0.0,35.091,-97.5983,,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-20 00:30:00,130781,Cole-Goldsby,1.0,97,0.0,0.0,35.0883,-97.5984,,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-20 00:30:00,130782,Cole-Goldsby,1.0,97,0.0,0.0,35.0874,-97.5981,,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-20 00:30:00,130783,Cole-Goldsby,2.0,127,0.0,0.0,35.0898,-97.5814,,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-20 00:30:00,130784,Cole-Goldsby,2.0,122,0.0,0.0,35.0896,-97.5815,,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-20 00:56:00,130802,NE of Washington,1.0,95,0.0,0.0,35.0879,-97.4598,OUN,2023-04-20 00:56:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_005549_V06']
2023-04-20 00:56:00,130803,NE of Washington,0.0,83,0.0,0.0,35.0838,-97.4603,OUN,2023-04-20 00:56:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_005549_V06']
2023-04-20 00:56:00,130804,NE of Washington,1.0,98,0.0,0.0,35.0818,-97.459,OUN,2023-04-20 00:56:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_005549_V06']
2023-04-20 00:56:00,130805,NE of Washington,0.0,74,0.0,0.0,35.0783,-97.4591,OUN,2023-04-20 00:56:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_005549_V06']
2023-04-20 00:30:00,130830,Cole-Goldsby,1.0,97,0.0,0.0,35.0826,-97.5982,OUN,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-20 00:30:00,130831,Cole-Goldsby,1.0,95,0.0,0.0,35.0829,-97.5997,OUN,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-20 00:30:00,130832,Cole-Goldsby,1.0,100,0.0,0.0,35.1005,-97.5696,OUN,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-20 00:30:00,130834,Cole-Goldsby,1.0,107,0.0,0.0,35.105,-97.5617,OUN,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-20 00:30:00,130836,Cole-Goldsby,1.0,107,0.0,0.0,35.1031,-97.5615,OUN,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-20 00:30:00,130838,Cole-Goldsby,1.0,90,0.0,0.0,35.1073,-97.5584,OUN,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-20 00:30:00,130839,Cole-Goldsby,1.0,104,0.0,0.0,35.107,-97.5569,OUN,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-20 00:30:00,130841,Cole-Goldsby,1.0,88,0.0,0.0,35.1077,-97.5557,OUN,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-20 00:30:00,130842,Cole-Goldsby,1.0,100,0.0,0.0,35.1077,-97.5553,OUN,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-20 00:30:00,130843,Cole-Goldsby,1.0,107,0.0,0.0,35.1086,-97.5546,OUN,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-20 00:30:00,130844,Cole-Goldsby,0.0,74,0.0,0.0,35.1086,-97.5516,OUN,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-20 00:30:00,130847,Cole-Goldsby,0.0,83,0.0,0.0,35.1069,-97.5583,OUN,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-20 00:30:00,130856,Cole-Goldsby,1.0,107,0.0,0.0,35.1079,-97.5511,OUN,2023-04-20 00:30:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_002926_V06']
2023-04-20 01:47:00,130910,NE of Etowah,0.0,79,0.0,0.0,35.1771,-97.168,OUN,2023-04-20 01:47:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_014231_V06']
2023-04-20 02:13:00,131013,,2.0,122,0.0,0.0,35.3034,-97.1126,OUN,2023-04-20 02:13:00,True,['KTLX'],['s3://unidata-nexrad-level2/2023/04/20/KTLX/KTLX20230420_020928_V06']
